What does this mean? <br /><h1>彼の首筋を血がすっと伝った。</h1>;<h1>A trickle of blood ran down his neck.</h1>;34179 36697 42631 45486 45556 45511 45525
What does this mean? <br /><h1>彼の顔は怖そうに見える反面、声は優しくおだやかだった。</h1>;<h1>In contrast to his frightening looks, his voice was kind and calm.</h1>;34179 34259 36909 33685 34137 36805 34113 45482 45484 45512 45519 45525
What does this mean? <br /><h1>彼の完ぺきに秩序正しい人生は麻薬中毒の兄弟が現れた時に崩壊した。</h1>;<h1>His flawlessly ordered life collapsed when his drug-addict brothers appeared.</h1>;34179 44549 35773 41091 42719 35431 41073 33787 34067 45484 45486 45552 45512 45519 45525
What does this mean? <br /><h1>彼のスイングは実に見事だ。</h1>;<h1>He has a perfect swing.</h1>;34179 42475 39191 45480 45484 45525
What does this mean? <br /><h1>髪の毛を後ろになでつけた。</h1>;<h1>He combed back his hair.</h1>;34213 33561 45552 45511 45512
What does this mean? <br /><h1>白いガラスに、幾色かの色ガラスが入り、かわいらしい印象に仕上がりました。</h1>;<h1>To the white glass, I added glass of various colours, producing a pretty feel.</h1>;33995 37413 33821 33821 37413 33667 41489 45486 45512 45525 45568 45570
What does this mean? <br /><h1>買い物袋をどすんとテーブルの上に置いた。</h1>;<h1>I put the shopping bag on the table with a thud.</h1>;35273 37081 33677 44287 34059 45554 45511 45512 45525
What does this mean? <br /><h1>能力には早く上達するものとゆっくり上達するものがありますよね？</h1>;<h1>There are abilities that improve rapidly and those that improve slowly, aren't there?</h1>;35375 33785 37757 34067 34471 37757 34067 45546 45484 45486 45512 45516 45519 45523 45534 45568
What does this mean? <br /><h1>日本のどこに体育でほふく前進やらせる学校があるんだよ。</h1>;<h1>Where in all Japan is there a school that has 'advance at the crawl' in P.E.?!</h1>;45557 34057 43033 41681 36811 33793 45546 45480 45486 45512 45514 45519 45525 45533 45582
What does this mean? <br /><h1>日本車は右ハンドルです。</h1>;<h1>Japanese cars are right hand drive.</h1>;45557 34535 33503 37697 45484 45569
What does this mean? <br /><h1>二人の間がしっくり行かない。</h1>;<h1>They don't get along together.</h1>;33739 34115 43861 33843 45486 45549 45525
What does this mean? <br /><h1>内容が件名で判断出来ますので、記入をお願い致します。</h1>;<h1>I use the subject line to determine the contents so please fill it in.</h1>;36699 36189 33937 40175 34025 43185 45486 45511 45514 45568 45582
What does this mean? <br /><h1>道は急斜面をジグザグにのぼっていた。</h1>;<h1>The path zigzagged up the steep slope.</h1>;33829 45544 45484 45552 45511 45512 45581
What does this mean? <br /><h1>同様に振る舞う他のイベントでも結構です。</h1>;<h1>Another event that has the same behaviour would also be fine.</h1>;35391 36249 45502 42635 45512 45519 45525 45530 45569
What does this mean? <br /><h1>同じような品がまだ何点かありますよ。</h1>;<h1>We've got several more of the same kind of articles.</h1>;34055 34231 38255 34859 38169 45546 45486 45519 45533 45568 45570
What does this mean? <br /><h1>当然よ、抜き打ちなんだもの。</h1>;<h1>Why of course, that's what the "surprise" means.</h1>;36465 45480 45519 45533
What does this mean? <br /><h1>長年の努力が烏有に帰した。</h1>;<h1>Years of effort came to nothing.</h1>;39169 36463 38085 45486 45553 45512 45525
What does this mean? <br /><h1>町中で、珍しい物を見つけました。</h1>;<h1>I found something interesting in the town.</h1>;39389 36717 35481 33675 45511 45514 45568 45582
What does this mean? <br /><h1>虫の音がきこえます。</h1>;<h1>I can hear the chirping of insects.</h1>;43729 43723 45486 45525 45568
What does this mean? <br /><h1>仲間と決別してから、他のプレイヤーを邪魔するようになった・・。</h1>;<h1>After the break-up with her game partners she started to make trouble for other players.</h1>;42101 34067 45586 36249 44993 34067 34231 34277 45556 45511 45512 45519 45523 45525 45581
What does this mean? <br /><h1>恥ずかしがってる立花はとってもキュートだ。</h1>;<h1>You, Rikka, are very cute when you're embarrassed.</h1>;36549 45480 45484 45519 45529
What does this mean? <br /><h1>地方の道路整備のための財源確保が必要です。</h1>;<h1>It is necessary to secure financing for local road maintenance.</h1>;43583 34539 40079 33993 41967 34903 45486 45525 45569
What does this mean? <br /><h1>男子学生同士が相合傘か、なかなかオツなシチュエーションだな。</h1>;<h1>Two male school pupils sharing an umbrella? That's quite a queer situation.</h1>;39633 33903 42275 39193 45480 45486 45519 45570
What does this mean? <br /><h1>男の子はたらいの中でジャブジャブ水をはねかしていた。</h1>;<h1>The boy splashed about in the tub.</h1>;34331 42077 34013 45544 45484 45552 45511 45514 45525 45582
What does this mean? <br /><h1>誰もが名文を書けるわけではない。</h1>;<h1>It's not as if just anybody can write a literary gem.</h1>;34121 45484 45485 45486 45511 45519 45519 45582
What does this mean? <br /><h1>誰が、何を盗んだのかさえ分からない。</h1>;<h1>I don't even know who has stolen what.</h1>;34121 34859 36515 34019 45480 45486 45549 45555 45511 45519 45525 45570
What does this mean? <br /><h1>退職を契機に茶道を始めた。</h1>;<h1>I took the opportunity of retirement to begin studying the tea ceremony.</h1>;40529 33791 45552 45511 45512
What does this mean? <br /><h1>太った女性が歌うまでオペラは終わらない。</h1>;<h1>The opera ain't over till the fat lady sings.</h1>;36079 34805 34189 33981 45484 45486 45549 45556 45519 45582
What does this mean? <br /><h1>他人より身内。</h1>;<h1>Blood is thicker than water.</h1>;38097 37031
What does this mean? <br /><h1>他の女にとられるよりは、諦めつくもん！</h1>;<h1>I'd just be able to give up better than if you were taken by some other woman.</h1>;36249 33895 37031 45209 45484 45512 45519 45525
What does this mean? <br /><h1>前半彼らは押せ押せムードとなった。</h1>;<h1>They went on the offensive in the first half.</h1>;40165 35847 37797 34277 45484 45556 45519 45523
What does this mean? <br /><h1>選挙で小泉氏はすでに安全圏に入った。</h1>;<h1>Mr Koizumi is now sure of election.</h1>;35853 38377 35335 33667 45484 45556 45512 45514 45582
What does this mean? <br /><h1>浅学な人ほど自分が正しいと思っている典型ですね。</h1>;<h1>He's a classic case that the more ignorant people are the more sure they are that they are correct.</h1>;34115 33977 35773 33683 45544 42927 45486 45519 45519 45523 45532 45581 45569
What does this mean? <br /><h1>先生は何かと言うと人のことに口出しする。</h1>;<h1>The teacher pokes his nose into everything.</h1>;33711 34177 34115 34067 45484 45512 45523 45525
What does this mean? <br /><h1>先月の日直当番全部私に押し付けた形でエスケープした野郎だ。</h1>;<h1>He's the pest that, on last month's class-help day, escaped leaving me with all the work.</h1>;35543 44277 33629 33527 37459 34067 45480 45552 45512 45514 45519 45525 45582
What does this mean? <br /><h1>赤ん坊の世話を焼けるのが嬉しい。</h1>;<h1>I'm very happy that I can take care of the baby.</h1>;44627 43091 36607 34273 45486 45511 45519 45525
What does this mean? <br /><h1>赤いネクタイを買いました。</h1>;<h1>I bought a red tie.</h1>;33635 35263 33763 45511 45568
What does this mean? <br /><h1>生きる意味を教えてくれ。</h1>;<h1>Tell me the meaning of life.</h1>;34209 35675 33927 34127 45511 45519 45581
What does this mean? <br /><h1>政府は及び腰と言われないようなしっかりとした対応を見せてほしい。</h1>;<h1>I'd like the government to respond resolutely so as to not end up looking timid.</h1>;35837 34177 34231 38987 34067 42477 33819 45484 45548 45511 45519 45519 45523 45581
What does this mean? <br /><h1>政府はスーダンの人権状況への関心を高めるために尽力してきた団体を黙らせることに懸命になっているようだ。</h1>;<h1>The Government seems intent upon silencing an organization which has done so much to raise awareness of the human rights situation in Sudan.</h1>;35837 42341 35829 40227 39455 33993 34067 42869 44681 34277 45544 34231 45480 45484 45511 45512 45513 45519 45525 45530 45581
What does this mean? <br /><h1>政府が自衛隊に沖縄への災害派遣を要請した。</h1>;<h1>The government asked the SDF for a disaster relief deployment to Okinawa.</h1>;35837 43307 41083 40745 40737 34067 45486 45511 45512 45513 45525
What does this mean? <br /><h1>世界的な全面核戦争が起これば、地球規模でこの「核の冬」が数カ月間も続くと言われています。</h1>;<h1>If there's a world-wide all-out nuclear war it's said that there will be a "nuclear winter" all over the planet for several months.</h1>;35213 43389 36009 34085 36875 36417 33490 45525 43389 33665 43861 34027 34177 45544 45485 45486 45514 45519 45519 45523 45525 45568 45582
What does this mean? <br /><h1>数学。行列式のところが宿題になってるんだけど・・・どうも僕にはついていけなくて・・・。</h1>;<h1>Maths. Homework's about derivatives, but I really can't seem to cope with it.</h1>;35319 41683 40263 33849 36219 34277 40067 34237 45480 45484 45486 45512 45516 45519 45525 45582
What does this mean? <br /><h1>人数が多いですから、今日は立食形式にしたんです。</h1>;<h1>There are a lot of people so today we've gone for buffet style.</h1>;40597 33695 45586 33607 41361 34067 45484 45486 45539 45512 45519 45569 45585
What does this mean? <br /><h1>人のいない部屋の照明をこまめに消す。</h1>;<h1>Take care to turn off lights in rooms when nobody's in them.</h1>;34115 45544 33657 42105 33649 45548 45511 45512 45519 45525 45530
What does this mean? <br /><h1>神を称え、武器を配置せよ。</h1>;<h1>Praise the Lord and pass the ammunition.</h1>;34049 43319 34067 45511
What does this mean? <br /><h1>神は自らにかたどって人を創造された。</h1>;<h1>God created man in his own image.</h1>;34049 40543 34115 34067 45484 45552 45511 45512 45519 45581
What does this mean? <br /><h1>森林の空気はおいしい。</h1>;<h1>The air is wonderful in the woods.</h1>;39953 34363 34147 45484 45525
What does this mean? <br /><h1>新しいことに挑戦し続けるために、新しいニーズに応えるために、日々研究開発に努めています。</h1>;<h1>In order to continue to challenge new things, in order to meet new needs, we work day in day out in R&D.</h1>;33897 40789 34067 35805 33993 33897 33993 42037 36111 35597 42029 45544 45512 45519 45568 45581
What does this mean? <br /><h1>職業に貴賎をつけちゃいけないよ～。</h1>;<h1>You can't go putting your values on people's work!</h1>;40515 33613 45548 45511 45512 45533
What does this mean? <br /><h1>詳らかに教えてください。</h1>;<h1>Please explain in detail.</h1>;33927 45512 45530 45581
What does this mean? <br /><h1>少女の鋭い感性に触れている。</h1>;<h1>I am touched by the girl's acute sensitivity.</h1>;44285 44485 43285 45544 45512 45525 45581
What does this mean? <br /><h1>少し間違うと大怪我につながる大変危険なスポーツです。</h1>;<h1>It's a very dangerous sport, where a slight mistake can lead to serious injury.</h1>;34005 35211 37503 37187 37693 36275 36575 34287 45512 45519 45519 45523 45569
What does this mean? <br /><h1>商売の取引を日を追って記録している。</h1>;<h1>I keep a daily record of my business dealings.</h1>;45311 34847 44045 35821 34067 45544 45511 45525 45581
What does this mean? <br /><h1>拾った者が持ち主。</h1>;<h1>Finders keepers.</h1>;37085 38927 42167 45486 45556 45519
What does this mean? <br /><h1>取り繕うように、笑ってみせる。</h1>;<h1>She smiled to smooth things over.</h1>;34231 34223 45512 45519 45581
What does this mean? <br /><h1>邪険にしないで下さいよ！</h1>;<h1>Please don't be cold!</h1>;34067 38607 45551 45512 45514 45530 45533 45582
What does this mean? <br /><h1>車がぬかるみに填まり込んだ。</h1>;<h1>The car was stuck in the mud.</h1>;34535 45480 45486 45555 45512 45519
What does this mean? <br /><h1>車がいかれるかと思ったころ終点に着きました。</h1>;<h1>We reached our destination just as I thought the car was going to give up the ghost.</h1>;34535 33683 38557 37377 45486 45556 45512 45519 45523 45568 45570
What does this mean? <br /><h1>謝ったんだから、さっきのはチャラにしてよ。</h1>;<h1>I've apologised, so lay off, OK?</h1>;36453 45586 35807 34067 45480 45484 45556 45512 45519 45525 45533 45581 45585
What does this mean? <br /><h1>社長は話の分かるタイプの人だ。</h1>;<h1>The president is a down-to-earth kind of man.</h1>;34565 35141 34019 38773 34115 45480 45484 45519 45525
What does this mean? <br /><h1>社長の挨拶が長くて式の後半が押せ押せになってしまった。</h1>;<h1>The company president's welcome was so long that we were squeezed for time in the second half of the ceremony.</h1>;34565 37371 34211 40263 42779 34277 45486 45556 45512 45525 45581
What does this mean? <br /><h1>実は、大量の資料を持ってくるのは、反論させないための姑息な手段である。</h1>;<h1>Actually that I bring a huge volume of reference material with me is a makeshift way of preventing people from disputing my case.</h1>;44785 38027 39991 34789 39545 34067 33993 40245 45546 45484 45548 45511 45519 45519 45525 45582
What does this mean? <br /><h1>質問の内容が具体的に伝わるように書いてください。</h1>;<h1>Please write in a way that concretely conveys the question.</h1>;33731 36699 43053 34231 33931 45486 45512 45519 45525 45530 45581
What does this mean? <br /><h1>自分でも負けた。</h1>;<h1>Even I was defeated.</h1>;33977 33747 45485 45552 45514 45516 45582
What does this mean? <br /><h1>自分でも信じられない。</h1>;<h1>Even I can't believe that.</h1>;33977 45502 35569 45548 45519
What does this mean? <br /><h1>自分でも我慢ができない。</h1>;<h1>Even I can't endure it.</h1>;33977 37193 45485 45486 45548 45514 45516 45582
What does this mean? <br /><h1>自分でもそれが解っているんだけと。</h1>;<h1>I know it myself.</h1>;33977 33591 45544 45485 45486 45514 45516 45519 45523 45582
What does this mean? <br /><h1>自転車はキーと音を立てて止まった。</h1>;<h1>The bike screeched to a stop.</h1>;33975 43723 35415 34549 45484 45556 45511 45523 45581
What does this mean? <br /><h1>時計を確認すると、２１時ジャスト。</h1>;<h1>Checking the clock it was exactly 21:00.</h1>;33753 35687 34067 33787 45511 45523
What does this mean? <br /><h1>事件の原因を取り調べるために実情調査委員会が作られた。</h1>;<h1>A fact-finding committee was set up to determine the cause of the incident.</h1>;36005 35755 33993 35793 40399 38563 33645 45486 45552 45511 45512 45519 45525
What does this mean? <br /><h1>試合にさきだち代々木競技場で開会式が行われた。</h1>;<h1>Before the match, an opening ceremony was held in the Yoyogi stadium.</h1>;39431 40803 41949 38497 40263 34495 45486 45552 45512 45514 45519 45582
What does this mean? <br /><h1>私は病院で点滴を受けた。</h1>;<h1>I had an intravenous drip in hospital.</h1>;33527 35639 35945 45484 45552 45511 45514 45582
What does this mean? <br /><h1>私は彼女のドレスのシンプルなところが好きだ。</h1>;<h1>I like the simplicity of her dress.</h1>;33527 33907 43431 33849 33529 45480 45484 45486 45519 45525
What does this mean? <br /><h1>私は転んだ瞬間に手首を折ったことが分かった。</h1>;<h1>I knew I'd broken my wrist the moment I fell.</h1>;33527 37323 44879 40283 37299 34019 45480 45484 45486 45555 45511 45512 45519
What does this mean? <br /><h1>私は中二で学校を退学した。</h1>;<h1>I dropped out of school when I was in the 7th grade.</h1>;33527 42077 33739 33793 40531 34067 45484 45511 45514 45582
What does this mean? <br /><h1>私は人の世話を焼けるほど元気ではない。</h1>;<h1>I'm not well enough to take care of others.</h1>;33527 34115 43091 36607 38957 45484 45511 45519 45519 45525 45582
What does this mean? <br /><h1>私は高校を退学になった。</h1>;<h1>I was kicked out of high school.</h1>;33527 35309 40531 34277 45484 45556 45511 45512
What does this mean? <br /><h1>私の夫には、兄が２人います。（そう、私は三男の嫁です）</h1>;<h1>My husband has two older brothers. (That's right, I'm a third-son's wife)</h1>;33527 34117 34139 34115 45544 33685 33527 44177 45484 45486 45512 45516 45525 45568 45569
What does this mean? <br /><h1>私の見た限りでは、なかなか良い製品だ。</h1>;<h1>From what I've seen of the product so far, it's pretty good.</h1>;33527 33811 39999 39193 35789 40661 45480 45484 45552 45514 45516 45519 45525 45582
What does this mean? <br /><h1>私には後宮の支配者になる資質は、どうやらないようだ。</h1>;<h1>It appears that I don't have it in me to have a harem in my charge.</h1>;33527 42343 38927 34277 37569 34231 45480 45484 45551 45512 45516 45519 45525
What does this mean? <br /><h1>私こんなにおそくまで外出歩いたことないわい。</h1>;<h1>I've never stayed out this late walking before.</h1>;33527 35147 38385 33619 45551 45554 45519 45582
What does this mean? <br /><h1>枝が伸び、実が成ることを想定して接ぐ場所を選びましょう。</h1>;<h1>Select the graft point after imagining how the branches will extend and fruit grow.</h1>;43547 37011 42511 34067 34835 35843 45486 45511 45519 45568 45581
What does this mean? <br /><h1>思ったより安くあがった。</h1>;<h1>It wasn't as expensive as I expected.</h1>;33683 37031 33855 45556 45529
What does this mean? <br /><h1>姉は頭の回転がいい。</h1>;<h1>My sister is quick-thinking.</h1>;33871 40295 44237 45484 45486 45525
What does this mean? <br /><h1>四種類の金属を使うことで特定の共振を抑えます。</h1>;<h1>By using four types of metal, specific frequency resonance is suppressed.</h1>;33741 35177 41611 33647 40751 44313 45511 45514 45519 45525 45568 45582
What does this mean? <br /><h1>仕事探しを先延ばしにするのはやめなさい。</h1>;<h1>Stop putting off finding a job.</h1>;34001 34035 33495 42219 34067 39629 45484 45511 45512 45519 45525
What does this mean? <br /><h1>仕事をサボったからクビになった。</h1>;<h1>He got the sack for slacking off at work.</h1>;34001 37681 45586 34277 45556 45511 45512 45585
What does this mean? <br /><h1>山の麓に日が昇るが早いかただ一人山を登り始めた。</h1>;<h1>The sun had barely risen at the foot of the mountain when she set out alone up the slope.</h1>;34367 44045 41935 33785 33795 36555 33791 45480 45486 45552 45511 45512 45519 45525
What does this mean? <br /><h1>昨日ゆっくり休んだ分、今日は頭が冴えている。</h1>;<h1>I feel smart today, to a degree that is in proportion to the amount of good rest I had yesterday.</h1>;37573 34471 33605 34285 33607 40295 45544 45480 45484 45486 45555 45519 45581
What does this mean? <br /><h1>妻は魚のオードブルが好きだからね、釣りに出掛けるときはお許しが出やすいんだよね。</h1>;<h1>My wife loves fish hors d'oeuvre, so it's easier for me to get a kitchen pass for my fishing.</h1>;34131 34589 33529 45586 43605 37139 33783 45480 45484 45486 45512 45519 45525 45534 45585
What does this mean? <br /><h1>妻が早産で１５００グラムの女の子を授かった。</h1>;<h1>My wife gave birth prematurely to a 1500-gram baby girl.</h1>;34131 34587 34721 45486 45556 45511 45514 45525 45582
What does this mean? <br /><h1>最大１０名でテーブルを囲えます。</h1>;<h1>At most 10 people can sit round the table.</h1>;35729 40519 33677 45511 45514 45568 45582
What does this mean? <br /><h1>婚約しているのにキスを拒否された。</h1>;<h1>Even though we're engaged, she wouldn't let me kiss her.</h1>;39417 34067 45544 42493 43475 34067 45552 45511 45512 45519 45525 45581
What does this mean? <br /><h1>今日は日報を書いてよ。</h1>;<h1>Write up the daily report today!</h1>;33607 33931 45484 45511 45533 45581
What does this mean? <br /><h1>今日は登校日だ。遅刻しないようにしないと・・・。</h1>;<h1>Today's a school day. I'd better make sure not to be late ...</h1>;33607 40199 44045 36383 34067 34231 34067 45480 45484 45551 45512 45519 45523
What does this mean? <br /><h1>今日は暖房器具を使っていません。</h1>;<h1>I'm not using my home heater today.</h1>;33607 36207 39847 33647 45544 45484 45511 45568 45581
What does this mean? <br /><h1>今日は漢字の書き取りがある。</h1>;<h1>We have a kanji dictation test today.</h1>;33607 33633 34781 45546 45484 45486 45525
What does this mean? <br /><h1>今日の活動は、これでお開き。</h1>;<h1>With this, today's activities come to a close.</h1>;33607 36571 33489 45484 45514 45525 45582
What does this mean? <br /><h1>今日のアイツは、エキセントリックすぎてついていけない。</h1>;<h1>That guy today, he's being too eccentric - I can't keep up with him.</h1>;33607 45484 45548 45525 45581
What does this mean? <br /><h1>今週は、訳あって、憂鬱な一週間になりそうだ。</h1>;<h1>For some reason it looks to be turning out to be a depressing week.</h1>;33595 41545 45546 33795 34277 33685 45480 45484 45512 45519 45519 45581
What does this mean? <br /><h1>今回の模試も志望校合格範囲内か。</h1>;<h1>Was your mock exam score this time within the pass range for your preferred school?</h1>;36763 35337 41233 37919 45485 45525 45570
What does this mean? <br /><h1>今はフレッドの錯乱が治まって静かに眠っています。</h1>;<h1>Fred's agitation has now subsided, and he's sleeping peacefully.</h1>;33899 45321 36287 37129 45544 45484 45486 45512 45525 45530 45568 45581
What does this mean? <br /><h1>国会の動きはこの問題をめぐる与野党間の政治的綱引きとなった。</h1>;<h1>Parliamentary activity has become a political tug of war between the ruling and opposition parties over the issue.</h1>;36723 35811 33490 45525 34861 43861 35835 34277 45484 45556 45511 45519 45523 45525
What does this mean? <br /><h1>考えただけで虫唾が走るわ。</h1>;<h1>That makes me disgusted just to think of it.</h1>;33689 43729 45325 33923 45486 45552 45514 45519 45582
What does this mean? <br /><h1>攻撃的な行動に出やすい人は、危険な人間になり得る。</h1>;<h1>People who are prone to aggression can be dangerous.</h1>;36881 38931 33783 34115 36575 34875 34277 42415 45484 45512 45519
What does this mean? <br /><h1>厳しいトレーニングに、彼は音を上げた。</h1>;<h1>He gave up under the severe training he faced.</h1>;36777 39213 34179 43723 33951 45484 45552 45511 45512
What does this mean? <br /><h1>見渡すと、既に船はかなり沖の方にいた。</h1>;<h1>Looking around the boat was already quite far out in the open sea.</h1>;44703 41741 35739 33913 43657 35035 45544 45484 45552 45512 45523 45525
What does this mean? <br /><h1>決して悠長な仕事ではない。</h1>;<h1>This certainly isn't a job where you can take it easy.</h1>;37935 34001 45484 45514 45516 45519 45582
What does this mean? <br /><h1>劇の批評はおしなべて好評だった。</h1>;<h1>Almost all of the reviews of the play were favorable.</h1>;42843 42421 45482 45484 45525
What does this mean? <br /><h1>警察が医療事故の立件に消極的だ。</h1>;<h1>The police are reluctant to pursue criminal charges in medical cases.</h1>;36669 42709 37185 45480 45486 45512 45525
What does this mean? <br /><h1>空気を遮断して火を消した。</h1>;<h1>The air was blocked off, extinguishing the fire.</h1>;34363 34067 34629 33649 45553 45511 45581
What does this mean? <br /><h1>教室でどうどうとタバコをすう高校生たちとそれを注意できない教師たちは罰を受けることになります。</h1>;<h1>High school students who flagrantly smoke in class and the teachers who can't caution them will be punished.</h1>;35245 33885 33591 35681 36779 44661 35945 34277 45484 45548 45511 45512 45514 45519 45523 45568 45582
What does this mean? <br /><h1>恐ろしい光景に彼は戦慄した。</h1>;<h1>He shuddered at the terrible scene.</h1>;36907 34179 34067 45484 45512
What does this mean? <br /><h1>怯んだのを相手に気取られてはいけない。</h1>;<h1>You mustn't let the other person notice that you flinched.</h1>;36511 45480 45484 45548 45555 45511 45512 45519 45525 45581
What does this mean? <br /><h1>急激にかりかりした鳥皮が食べたくなった。</h1>;<h1>I suddenly got a craving to eat some crisp roast chicken skin.</h1>;43137 34067 36797 43803 33577 34277 45486 45512 45519
What does this mean? <br /><h1>疑問が氷解しました！</h1>;<h1>My doubts have been cleared up.</h1>;42569 34067 45486 45568
What does this mean? <br /><h1>気になってならない俺は思わず、目の前の学生に聞いてしまった。</h1>;<h1>It was on my mind so much that I unthinkingly asked the pupil in front of me.</h1>;34017 34277 34277 44367 33683 33965 33653 33903 33909 45484 45549 45556 45512 45519 45525 45581
What does this mean? <br /><h1>各国の政治家がホワイトハウス詣でをした。</h1>;<h1>Politicians from many countries made pilgrimages to the White House.</h1>;35931 35835 34361 34067 45486 45511 45525 45582
What does this mean? <br /><h1>私はぬかるんだ斜面をずるずると滑り下りた。</h1>;<h1>I slithered down the muddy slope.</h1>;33527 36709 34647 45480 45484 45555 45511 45519 45523
What does this mean? <br /><h1>暇なら分家の仕事を手伝って来い。</h1>;<h1>If you've got the time help out with our relative's work.</h1>;36289 34001 34185 33959 45511 45519 45525 45581
What does this mean? <br /><h1>家では赤味がかった髪とそばかすのせいで、母が侮蔑を込めて 「にんじん」と名付け、皆にもそう呼ばせています。</h1>;<h1>At home, because of his reddish hair and freckles, his mother scornfully named him "carrot" and had everybody else call him that.</h1>;34361 35573 36425 37013 39957 33867 40633 36895 44899 42257 33685 34149 45544 45484 45485 45486 45556 45511 45512 45514 45516 45519 45519 45523 45525 45568 45582
What does this mean? <br /><h1>何はともあれ、大事にいたらなかったのは、不幸中の幸いであった。</h1>;<h1>At any rate, that it had ended without serious incident was a small mercy.</h1>;34859 34507 36401 42077 45107 45546 45484 45512 45519 45525 45530 45582
What does this mean? <br /><h1>何か飄々とはぐらかされてる気がするわ。</h1>;<h1>I get the feeling I'm being given the runaround.</h1>;34859 34017 34067 45486 45519 45523 45570
What does this mean? <br /><h1>何がなんだか分からない。頭がパニックに陥って整理がつかない。</h1>;<h1>I didn't know what was what. The inside of my head had gone to panic mode and I couldn't get things straight.</h1>;34859 34019 40295 40081 34603 45486 45549 45512 45581
What does this mean? <br /><h1>音を大きくして。</h1>;<h1>Turn the volume up.</h1>;43723 34053 34067 45511 45529 45581
What does this mean? <br /><h1>俺は世間で言うアホです。</h1>;<h1>I'm what the world calls an idiot.</h1>;44367 40951 34177 45484 45514 45519 45582 45569
What does this mean? <br /><h1>俺は慌てて探し物に本腰を入れ始めた。</h1>;<h1>I hurriedly started searching in earnest.</h1>;44367 44019 34035 35481 34229 33791 45484 45552 45511 45512 45519 45581
What does this mean? <br /><h1>俺は家族全員に見送られながら、旅支度を整えたザックを担ぐ。</h1>;<h1>Being seen off by my whole family I shouldered a rucksack, stocked with my trip supplies.</h1>;44367 35301 41939 35435 38895 38297 42821 39067 45484 45552 45511 45512 45519
What does this mean? <br /><h1>俺が気づいたとき、俺は車の中にいた。</h1>;<h1>When I woke up, I was in the car.</h1>;44367 44367 34535 42077 45544 45484 45486 45554 45512 45519 45525
What does this mean? <br /><h1>遠くの兄弟より、良き隣人。</h1>;<h1>A good neighbour is better than a brother far off.</h1>;35733 35431 37031 35789 45525
What does this mean? <br /><h1>運命の赤い糸でつながってるんだよ。</h1>;<h1>We're joined by the red string of fate!</h1>;41673 33635 36939 37693 45480 45514 45519 45525 45533 45582
What does this mean? <br /><h1>雨がひどく降ったのでグラウンドはぐしゃぐしゃだ。</h1>;<h1>It rained heavily, so the playground is muddy.</h1>;34991 37435 36829 41063 45480 45484 45486 45556 45529 45582
What does this mean? <br /><h1>一部の住民が様子見の態度を取る一方で他の者は大洪水に備えた。</h1>;<h1>Some residents took a wait-and-see attitude while others prepared for heavy flooding.</h1>;35135 36573 40219 33735 34527 36249 38927 37503 40897 35987 45484 45486 45552 45511 45512 45514 45519 45525 45582
What does this mean? <br /><h1>一日中出掛けていた。</h1>;<h1>I was out all day.</h1>;33795 44045 42077 37139 45544 45552 45581
What does this mean? <br /><h1>一生懸命指でまぶたを広げて目薬を差しました。</h1>;<h1>With great effort I held his eyelids open with my fingers and dropped in the eye medicine.</h1>;36983 36081 44221 37907 39707 45133 45511 45514 45568 45582
What does this mean? <br /><h1>一人はみんなの為に、みんなは一人の為に。それがチームプレイだ。</h1>;<h1>All for one, and one for all. That's team play.</h1>;33795 34115 34221 34221 33795 34115 33591 45480 45484 45486 45512 45525
What does this mean? <br /><h1>一つのミスで荒らしと間違えられて、叩かれてしまう。</h1>;<h1>Just one slip and you'll be mistaken for a troll and flamed.</h1>;33481 42165 35209 37441 45514 45519 45523 45525 45582
What does this mean? <br /><h1>医者になれる日はまだほど遠い。</h1>;<h1>I'm still miles off becoming a doctor.</h1>;35815 44045 45484 45512 45519
What does this mean? <br /><h1>りんごを少し買ってください。</h1>;<h1>Please buy a few apples.</h1>;34279 34005 33763 45511 45581
What does this mean? <br /><h1>よんどころない事情で、今年の夏は別荘で過ごせないんだ。</h1>;<h1>Due to unavoidable circumstances this summer I can't stay in my holiday cottage.</h1>;34693 33839 33659 45480 45484 45548 45514 45519 45525 45582
What does this mean? <br /><h1>やり残すことがないように頑張るぞ。</h1>;<h1>I'll do my best to have nothing left to do!</h1>;36811 35385 34231 37209 45486 45551 45512 45519
What does this mean? <br /><h1>やっとほしい本を手に入れた。</h1>;<h1>I finally got hold of that book I wanted.</h1>;35067 34095 33513 34229 45552 45511 45512
What does this mean? <br /><h1>もうっ、全然勉強が手につかないわよっ！！</h1>;<h1>Enough! I can't get any study done at all!</h1>;35145 33723 33513 34603 37643 45485 45486 45549 45512
What does this mean? <br /><h1>メモには、水に浮かぶ練習をさせるように、と殴り書きされていた。</h1>;<h1>On the memo was scrawled, "have her practice floating in the water."</h1>;34773 34013 43655 35339 34067 34231 43933 34067 45544 45484 45552 45511 45512 45516 45519 45523 45581
What does this mean? <br /><h1>メーカーの謳い文句を迂闊に信じてはいけない。</h1>;<h1>You mustn't carelessly believe the maker's motto.</h1>;45237 35569 45484 45548 45511 45512 45525 45530 45581
What does this mean? <br /><h1>みつなは綺麗好きだから、よく自ら進んで掃除をしています。</h1>;<h1>Mitsuna is very tidy so she often cleans up without being asked.</h1>;33529 45586 35607 40543 35881 37151 34067 45544 45480 45484 45511 45514 45519 45568 45582 45585
