What does this mean? <br /><h1>例えば、これは一本のペンです。</h1>;<h1>For example, this is a pen.</h1><span>(たとえば、これはいちほんのぺんです。)</span>;36370 33490 33796 34096 34918 45484 45525 45569
What does this mean? <br /><h1>例えどちらを選んでも、損はしないよ。</h1>;<h1>Whichever you choose, you cannot lose.</h1><span>(たとえどちらをえらんでも、そんはしないよ。)</span>;41704 33638 35844 42430 34068 45484 45485 45551 45511 45514 45516 45519 45533 45582
What does this mean? <br /><h1>涙が彼女の目にあふれた。</h1>;<h1>Tears filled her eyes.</h1><span>(なみだがかのじょのめにあふれた。)</span>;36544 33908 33966 43684 45486 45552 45512 45525
What does this mean? <br /><h1>涙が彼女の頬に流れた。</h1>;<h1>Tears were rolling down her cheek.</h1><span>(なみだがかのじょのほおにながれた。)</span>;36544 33908 40988 36746 45486 45552 45512 45525
What does this mean? <br /><h1>涙が私の頬を流れ落ちた。</h1>;<h1>Tears rolled down my cheeks.</h1><span>(なみだがわたしのほおをながれおちた。)</span>;36544 33528 40988 45486 45552 45511 45525
What does this mean? <br /><h1>隣町に住んでいます。</h1>;<h1>He lives in the next town.</h1><span>(となりまちにすんでいます。)</span>;36814 36228 33916 45545 45512 45514 45568 45582
What does this mean? <br /><h1>隣近所の人を夕食に招いた。</h1>;<h1>I called my neighbors over for dinner.</h1><span>(となりきんじょのひとをゆうしょくにまねいた。)</span>;36814 34738 34116 34436 36478 45554 45511 45512 45525
What does this mean? <br /><h1>隣の部屋で誰かの話し声が聞こえる。</h1>;<h1>I can hear someone talking in the next room.</h1><span>(となりのへやでだれかのはなしごえがきこえる。)</span>;36814 33658 34122 43088 36180 45486 45514 45525 45582 45570
What does this mean? <br /><h1>隣の部屋では会議中です。</h1>;<h1>There is a conference going on in the next room.</h1><span>(となりのへやではかいぎちゅうです。)</span>;36814 33658 35586 42078 45484 45514 45516 45525 45582 45569
What does this mean? <br /><h1>隣の部屋がうるさいのです。</h1>;<h1>It's noisy next door.</h1><span>(となりのへやがうるさいのです。)</span>;36814 33658 37648 45486 45525 45569
What does this mean? <br /><h1>隣の人とうまくやるのは難しかった。</h1>;<h1>I found it difficult to get along with my neighbor.</h1><span>(となりのひととうまくやるのはむずかしかった。)</span>;36814 34116 36952 36812 33734 45484 45539 45519 45523 45525 45529
What does this mean? <br /><h1>隣の家には誰が住んでいるのか。</h1>;<h1>Who lives in the house next door?</h1><span>(となりのいえにはだれがすんでいるのか。)</span>;36814 34362 34122 33916 45545 45484 45486 45512 45514 45516 45519 45525 45582 45570
What does this mean? <br /><h1>隣の家との境を示す柵がある。</h1>;<h1>There is a fence marking the boundary between our yard and the neighbor's.</h1><span>(となりのいえとのさかいをしめすしがらみがある。)</span>;36814 34362 41014 36832 45547 45486 45511 45519 45523 45525
What does this mean? <br /><h1>隣に住んでいる少女は、とてもきれいだ。</h1>;<h1>The girl who lives next door is very pretty.</h1><span>(となりにすんでいるしょうじょは、とてもきれいだ。)</span>;36814 33916 45545 44286 33510 45536 45480 45484 45512 45514 45519 45582
What does this mean? <br /><h1>淋しいです。</h1>;<h1>I'm lonely.</h1><span>(さびしいです。)</span>;45539 45569
What does this mean? <br /><h1>緑色植物は自分自身の食物を作ることができる。</h1>;<h1>Green plants can make their own food.</h1><span>(りょくしょくしょくぶつはじぶんじしんのしょくもつをつくることができる。)</span>;36226 42530 33978 42316 38350 33646 45484 45486 45511 45519 45525
What does this mean? <br /><h1>緑色は君にとても似合う。</h1>;<h1>Green suits you very well.</h1><span>(りょくしょくはきみにとてもにあう。)</span>;36226 43926 33510 39304 45484 45512
What does this mean? <br /><h1>緑色のはありますか。</h1>;<h1>Do you have any in green?</h1><span>(りょくしょくのはありますか。)</span>;36226 45547 45484 45525 45568 45570
What does this mean? <br /><h1>緑が最も多くオレンジを食べた。</h1>;<h1>Midori ate the most oranges.</h1><span>(みどりがもっともおおくおれんじをたべた。)</span>;34076 39400 33696 34346 33578 45486 45552 45511
What does this mean? <br /><h1>力が尽きた。</h1>;<h1>My strength is all gone.</h1><span>(ちからがつきた。)</span>;37172 45486 45552
What does this mean? <br /><h1>量より質が重要だ。</h1>;<h1>Quality is more important than quantity.</h1><span>(りょうよりしつがじゅうようだ。)</span>;38422 37032 38142 35176 45480 45486
What does this mean? <br /><h1>良心が彼を苦しめた。</h1>;<h1>His conscience stung him.</h1><span>(りょうしんがかれをくるしめた。)</span>;40442 34180 41796 45486 45552 45511
What does this mean? <br /><h1>良心が彼をとがめた。</h1>;<h1>His conscience pricked him.</h1><span>(りょうしんがかれをとがめた。)</span>;40442 34180 45486 45552 45511
What does this mean? <br /><h1>これはかなり良く練られた計画だったね。</h1>;<h1>This was quite a well thought-out plan.</h1><span>(これはかなりよくねられたけいかくだったね。)</span>;33490 33914 35790 35364 45482 45484 45552 45519 45519 45529 45532
What does this mean? <br /><h1>良くなりました。</h1>;<h1>That's better.</h1><span>(よくなりました。)</span>;35790 34278 45529 45568
What does this mean? <br /><h1>良かれ悪しかれ、困難を乗り切るにはこうするより他ない。</h1>;<h1>For good or ill, there is no way but this to tide over the difficulty.</h1><span>(よかれあしかれ、こんなんをのりきるにはこうするよりたない。)</span>;35790 41824 33598 34068 37032 36250 45484 45551 45511 45512 45516
What does this mean? <br /><h1>良かれ悪しかれ、テレビは世の中を変えた。</h1>;<h1>For better or for worse, television has changed the world.</h1><span>(よかれあしかれ、てれびはよのなかをかえた。)</span>;35790 34454 37780 34110 45484 45552 45511
What does this mean? <br /><h1>良かったですね。</h1>;<h1>Good for you.</h1><span>(よかったですね。)</span>;35790 45539 45532 45569
What does this mean? <br /><h1>良かったらお願いします。</h1>;<h1>If you wouldn't mind, I could use a hand.</h1><span>(よかったらおねがいします。)</span>;35790 34026 34068 45539 45568
What does this mean? <br /><h1>良い娘は良い妻になるものだ。</h1>;<h1>A good daughter will make a good wife.</h1><span>(よいむすめはよいつまになるものだ。)</span>;35790 33888 35790 34132 34278 45480 45484 45512 45519
What does this mean? <br /><h1>良い天気になりました。</h1>;<h1>It turned out to be a lovely day.</h1><span>(よいてんきになりました。)</span>;35790 33542 34278 45512 45568
What does this mean? <br /><h1>良い誕生日を迎えられたことと思います。</h1>;<h1>Hope you had a good birthday.</h1><span>(よいたんじょうびをむかえられたこととおもいます。)</span>;35790 42208 44046 37160 33684 45552 45511 45519 45519 45523 45568
What does this mean? <br /><h1>良い大学に入るためには、あなたは一生懸命勉強するだけでよいのです。</h1>;<h1>All you have to do is study hard to get into a good college.</h1><span>(よいだいがくにはいるためには、あなたはいっしょうけんめいべんきょうするだけでよいのです。)</span>;35790 33722 33668 33994 34318 36984 33724 34068 45484 45512 45516 45519 45525 45582 45569
What does this mean? <br /><h1>良い席を取るために私は早く家をでた。</h1>;<h1>I left home early so as to get a good seat.</h1><span>(よいせきをとるためにわたしははやくいえをでた。)</span>;35790 35022 33736 33994 33528 33786 34362 45484 45552 45511 45512 45519 45582
What does this mean? <br /><h1>良い席が取れるように早く来た。</h1>;<h1>I came early in order to get a good seat.</h1><span>(よいせきがとれるようにはやくきた。)</span>;35790 35022 43784 34232 33786 33960 45486 45552 45512 45519 45529
What does this mean? <br /><h1>良い席が取れるように早く出た。</h1>;<h1>I left early so I could get a good seat.</h1><span>(よいせきがとれるようにはやくでた。)</span>;35790 35022 43784 34232 33786 33784 45486 45552 45512 45519 45529
What does this mean? <br /><h1>良い席が取れるように早くそこへ行った。</h1>;<h1>I was there early so that I might get a good seat.</h1><span>(よいせきがとれるようにはやくそこへいった。)</span>;35790 35022 43784 34232 33786 33776 33844 45486 45512 45513 45519
What does this mean? <br /><h1>良い週末を。</h1>;<h1>Have a nice weekend!</h1><span>(よいしゅうまつを。)</span>;35790 34612 45511
What does this mean? <br /><h1>良い収穫を得る為には、肥沃な土壌が不可欠だ。</h1>;<h1>Fertile soil is indispensable for a good harvest.</h1><span>(よいしゅうかくをえるためには、ひよくなどじょうがふかけつだ。)</span>;35790 44538 42416 45480 45484 45486 45511 45512 45516 45519 45519
What does this mean? <br /><h1>良い事、悪い事を区別するのは簡単だ。</h1>;<h1>It is easy to distinguish good from evil.</h1><span>(よいこと、わるいことをくべつするのはかんたんだ。)</span>;35790 37680 33682 37680 39580 34068 34872 45480 45484 45511 45519 45525
What does this mean? <br /><h1>良い考えが浮かんだ。</h1>;<h1>A good idea presented itself.</h1><span>(よいかんがえがうかんだ。)</span>;35790 34716 43656 45480 45486 45555
What does this mean? <br /><h1>良い考えが彼の頭にふと浮かんだ。</h1>;<h1>A good idea crossed his mind.</h1><span>(よいかんがえがかれのあたまにふとうかんだ。)</span>;35790 34716 34180 40296 37924 43656 45480 45486 45555 45512 45525
What does this mean? <br /><h1>良い考えが彼に浮かんだ。</h1>;<h1>A good idea occurred to him.</h1><span>(よいかんがえがかれにうかんだ。)</span>;35790 34716 34180 43656 45480 45486 45555 45512
What does this mean? <br /><h1>良い考えがちょうど私の心に浮かんだ。</h1>;<h1>A good idea occurred to me just then.</h1><span>(よいかんがえがちょうどわたしのこころにうかんだ。)</span>;35790 34716 34652 33528 42474 43656 45480 45486 45555 45512 45525
What does this mean? <br /><h1>良い言葉は教育の結果である。</h1>;<h1>Good speech is the outcome of education.</h1><span>(よいことばはきょういくのけっかである。)</span>;35790 34146 35390 35546 45547 45484 45525 45582
What does this mean? <br /><h1>良い結果が予想される。</h1>;<h1>A good result is in prospect.</h1><span>(よいけっかがよそうされる。)</span>;35790 35546 40644 34068 45486 45519
What does this mean? <br /><h1>良い教育を受けないでどうして成功できるのか。</h1>;<h1>How can you make your way in life without a good education?</h1><span>(よいきょういくをうけないでどうしてせいこうできるのか。)</span>;35790 35390 35946 34136 35754 45548 45511 45514 45519 45525 45582 45570
What does this mean? <br /><h1>良い休暇を。</h1>;<h1>Have a nice vacation.</h1><span>(よいきゅうかを。)</span>;35790 41432 45511
What does this mean? <br /><h1>良い医者は患者に同情を示す。</h1>;<h1>A good doctor is sympathetic to his patients.</h1><span>(よいいしゃはかんじゃにどうじょうをしめす。)</span>;35790 35816 37124 38766 36832 45484 45511 45512
What does this mean? <br /><h1>良いアイデアが思いついた。</h1>;<h1>I had a good idea.</h1><span>(よいあいであがおもいついた。)</span>;35790 38982 45486 45554
What does this mean? <br /><h1>涼しくなりました。</h1>;<h1>It has cooled off.</h1><span>(すずしくなりました。)</span>;36066 34278 45529 45568
What does this mean? <br /><h1>涼しい夏は好きですか。</h1>;<h1>Do you like a cool summer?</h1><span>(すずしいなつはすきですか。)</span>;36066 33660 33530 45484 45569 45570
What does this mean? <br /><h1>料理人は彼の信じられない程の食欲にとても驚いた。</h1>;<h1>The cook was astonished at his incredible appetite.</h1><span>(りょうりじんはかれのしんじられないほどのしょくよくにとてもおどろいた。)</span>;36596 34116 34180 35570 44410 38652 33510 36836 45484 45548 45554 45512 45519 45519 45525
What does this mean? <br /><h1>料理は得意です。</h1>;<h1>I'm a good cook.</h1><span>(りょうりはとくいです。)</span>;36596 36598 45484 45569
What does this mean? <br /><h1>料理のうまい人は前の日のスープを捨てない。</h1>;<h1>A good cook doesn't throw out yesterday's soup.</h1><span>(りょうりのうまいひとはまえのひのすーぷをすてない。)</span>;36596 36952 34116 33654 44046 35282 36012 45484 45548 45511 45525
What does this mean? <br /><h1>料理のうまい女性が欲しい。</h1>;<h1>We need a woman able in cooking.</h1><span>(りょうりのうまいじょせいがほしい。)</span>;36596 36952 34806 34266 45486 45525
What does this mean? <br /><h1>料理では私は彼女にかなわない。</h1>;<h1>I am no match for her in cooking.</h1><span>(りょうりではわたしはかのじょにかなわない。)</span>;36596 33528 33908 45484 45549 45512 45514 45516 45582
What does this mean? <br /><h1>料理することは面白い。</h1>;<h1>Cooking is interesting.</h1><span>(りょうりすることはおもしろい。)</span>;36596 34068 35144 45484 45519
What does this mean? <br /><h1>料理が得意ですか。</h1>;<h1>Are you good at cooking?</h1><span>(りょうりがとくいですか。)</span>;36596 36598 45486 45569 45570
What does this mean? <br /><h1>料理が上手ですね。</h1>;<h1>You are a good cook.</h1><span>(りょうりがじょうずですね。)</span>;36596 33878 45486 45532 45569
What does this mean? <br /><h1>料理うまいね。</h1>;<h1>You are a good cook, aren't you?</h1><span>(りょうりうまいね。)</span>;36596 36952 45532
What does this mean? <br /><h1>寮生活には慣れましたか。</h1>;<h1>Have you got used to living in the dorm?</h1><span>(りょうせいかつにはなれましたか。)</span>;44400 35120 34856 45484 45512 45516 45568 45570
What does this mean? <br /><h1>寮の暖房が故障してるんです。</h1>;<h1>Our dorm's heating system isn't working properly.</h1><span>(りょうのだんぼうがこしょうしてるんです。)</span>;44400 36208 36060 34068 45486 45519 45525 45569
What does this mean? <br /><h1>両方ともよい。</h1>;<h1>They are both good.</h1><span>(りょうほうともよい。)</span>;36294 45485 45523
What does this mean? <br /><h1>両方いいようにはできない。</h1>;<h1>You can't have your cake and eat it too.</h1><span>(りょうほういいようにはできない。)</span>;36294 34232 45484 45548 45512 45516
What does this mean? <br /><h1>両親同様に少女も大変思いやりがあった。</h1>;<h1>The girl, like her parents, was very sympathetic.</h1><span>(りょうしんどうようにしょうじょもたいへんおもいやりがあった。)</span>;37384 35392 44286 36276 45342 45547 45485 45486 45556 45512
What does this mean? <br /><h1>両親を飛行機事故でなくしたのだった。</h1>;<h1>He had his parents die in the plane accident.</h1><span>(りょうしんをひこうきじこでなくしたのだった。)</span>;37384 34024 37186 45482 45553 45511 45514 45519 45525 45582
What does this mean? <br /><h1>両親は彼を静めるのに成功した。</h1>;<h1>The parents succeeded in calming him down.</h1><span>(りょうしんはかれをしずめるのにせいこうした。)</span>;37384 34180 35754 34068 45484 45511 45512 45519 45525
What does this mean? <br /><h1>両親は私の今年の成績に満足した。</h1>;<h1>My parents were satisfied with my grades this year.</h1><span>(りょうしんはわたしのことしのせいせきにまんぞくした。)</span>;37384 33528 33840 35922 39434 34068 45484 45512 45525
What does this mean? <br /><h1>両親は私に老人を敬うように言った。</h1>;<h1>My parents told me that we should respect the elderly.</h1><span>(りょうしんはわたしにろうじんをうやまうようにいった。)</span>;37384 33528 44666 44766 34232 34178 45484 45556 45511 45512 45519
What does this mean? <br /><h1>両親は私に年寄りを敬うように言った。</h1>;<h1>My parents told me we should respect the old.</h1><span>(りょうしんはわたしにとしよりをうやまうようにいった。)</span>;37384 33528 36136 44766 34232 34178 45484 45556 45511 45512 45519
What does this mean? <br /><h1>両親は私が留学することに反対した。</h1>;<h1>My parents objected to my studying abroad.</h1><span>(りょうしんはわたしがりゅうがくすることにはんたいした。)</span>;37384 33528 36254 34068 35604 34068 45484 45486 45512 45519
What does this mean? <br /><h1>両親は私がそこへ一人で行く事に反対した。</h1>;<h1>My parents objected to my going there alone.</h1><span>(りょうしんはわたしがそこへいちにんでいくことにはんたいした。)</span>;37384 33528 33776 33796 34116 33844 37680 35604 34068 45484 45486 45512 45513 45514 45519 45582
What does this mean? <br /><h1>両親はおじを見送りに空港に行った。</h1>;<h1>My parents have gone to the airport to see my uncle off.</h1><span>(りょうしんはおじをみおくりにくうこうにいった。)</span>;37384 35908 34770 35742 33844 45484 45511 45512
What does this mean? <br /><h1>両親は私にそこへ行かせた。</h1>;<h1>My parents had me go there.</h1><span>(りょうしんはわたしにそこへいかせた。)</span>;37384 33528 33776 33844 45484 45552 45512 45513 45519
What does this mean? <br /><h1>両親は無理に私をそこへ行かせた。</h1>;<h1>My parents made me go there.</h1><span>(りょうしんはむりにわたしをそこへいかせた。)</span>;37384 37814 33528 33776 33844 45484 45552 45511 45512 45513 45519
What does this mean? <br /><h1>両親の言うことを聞きなさい。</h1>;<h1>You should obey your parents.</h1><span>(りょうしんのいうことをききなさい。)</span>;37384 34178 33910 39630 45511 45519 45525
What does this mean? <br /><h1>両親の喜びようはとても大きかった。</h1>;<h1>Great was the delight of his parents.</h1><span>(りょうしんのよろこびようはとてもおおきかった。)</span>;37384 43690 34232 33510 34054 45484 45539 45525
What does this mean? <br /><h1>両親に知れたら面倒なことになるよ。</h1>;<h1>You'll get into trouble if your parents find out.</h1><span>(りょうしんにしれたらめんどうなことになるよ。)</span>;37384 37942 43200 34278 45512 45519 45519 45533
What does this mean? <br /><h1>両親には礼儀正しくしなさい。</h1>;<h1>Be polite to your parents.</h1><span>(りょうしんにはれいぎただしくしなさい。)</span>;37384 44028 35774 34068 39630 45484 45512 45516 45529
What does this mean? <br /><h1>両親と教師の両方が子供を教育する。</h1>;<h1>Both parents and teachers educate their children.</h1><span>(りょうしんときょうしのりょうほうがこどもをきょういくする。)</span>;37384 36780 36294 34196 35390 34068 45486 45511 45523 45525
What does this mean? <br /><h1>両親だけでなく姉も私の意見に反対である。</h1>;<h1>Not only my parents but also my sister is against my opinion.</h1><span>(りょうしんだけでなくあねもわたしのいけんにはんたいである。)</span>;37384 33872 33528 35678 35604 45547 45485 45512 45519 45525 45582
What does this mean? <br /><h1>両親が年をとったら面倒を見るつもりです。</h1>;<h1>I'll look after my parents when they get old.</h1><span>(りょうしんがとしをとったらめんどうをみるつもりです。)</span>;37384 33798 43200 33812 34546 45486 45511 45519 45569
What does this mean? <br /><h1>両親が子供を教育する事は、重要である。</h1>;<h1>Education by the parents of their children is important.</h1><span>(りょうしんがこどもをきょういくすることは、じゅうようである。)</span>;37384 34196 35390 34068 37680 35176 45547 45484 45486 45511 45519 45582
What does this mean? <br /><h1>両手をあげろ！</h1>;<h1>Hands up!</h1><span>(りょうてをあげろ！)</span>;44294 33506 45511
What does this mean? <br /><h1>両手でつかんでいなさい。</h1>;<h1>Hold it with both hands.</h1><span>(りょうてでつかんでいなさい。)</span>;44294 44392 45545 39630 45514 45582
What does this mean? <br /><h1>両者の溝が狭まった。</h1>;<h1>The gap between them has narrowed.</h1><span>(りょうしゃのみぞがせばまった。)</span>;41452 43706 43220 45486 45556 45525
What does this mean? <br /><h1>両者の間には著しい違いがある。</h1>;<h1>There are noticeable differences between the two.</h1><span>(りょうしゃのまにはいちじるしいちがいがある。)</span>;41452 43862 42330 38778 45547 45484 45486 45512 45516 45525
What does this mean? <br /><h1>旅行中楽しい思いをした。</h1>;<h1>I had a good time during the trip.</h1><span>(りょこうちゅうたのしいおもいをした。)</span>;35406 42078 33954 39684 34068 45511
What does this mean? <br /><h1>旅行中に私はひどい風邪にかかった。</h1>;<h1>I caught a bad cold during the trip.</h1><span>(りょこうちゅうにわたしはひどいかぜにかかった。)</span>;35406 42078 33528 37436 34256 39064 45484 45556 45512
What does this mean? <br /><h1>旅行を延ばしたことであなたを非難しない。</h1>;<h1>I don't blame you for putting off our trip.</h1><span>(りょこうをのばしたことであなたをひなんしない。)</span>;35406 42220 34318 44428 34068 45551 45553 45511 45514 45519 45582
What does this mean? <br /><h1>旅行をする暇がない。</h1>;<h1>I can't afford the time to travel.</h1><span>(りょこうをするひまがない。)</span>;35406 34068 36290 45486 45551 45511 45519
What does this mean? <br /><h1>旅行は私には余裕のない贅沢である。</h1>;<h1>Traveling is a luxury I cannot afford.</h1><span>(りょこうはわたしにはよゆうのないぜいたくである。)</span>;35406 33528 43640 45547 45484 45551 45512 45516 45525 45582
What does this mean? <br /><h1>旅行は楽しかったですか。</h1>;<h1>Did you enjoy your trip?</h1><span>(りょこうはたのしかったですか。)</span>;35406 33954 45484 45539 45569 45570
What does this mean? <br /><h1>旅行は楽しい。</h1>;<h1>It's fun to travel.</h1><span>(りょこうはたのしい。)</span>;35406 33954 45484
What does this mean? <br /><h1>旅行の目的は何ですか。</h1>;<h1>What's the purpose of your trip?</h1><span>(りょこうのもくてきはなにですか。)</span>;35406 35626 34860 45484 45525 45569 45570
What does this mean? <br /><h1>旅行の準備は済みましたか。</h1>;<h1>Have you made all the arrangements for your trip?</h1><span>(りょこうのじゅんびはすみましたか。)</span>;35406 35700 38850 45484 45525 45568 45570
What does this mean? <br /><h1>旅行に出る時彼らはみんな元気一杯だった。</h1>;<h1>They were all in high spirits when they set out on their travels.</h1><span>(りょこうにでるときかれらはみんなげんきいちはいだった。)</span>;35406 33784 33788 35848 34222 38958 33796 45482 45484 45512 45519
What does this mean? <br /><h1>旅行に出かけるときにも同じ規則が当てはまる。</h1>;<h1>The same rule applies to going for a journey.</h1><span>(りょこうにでかけるときにもおなじきそくがあてはまる。)</span>;35406 34056 36130 45485 45486 45512 45516 45519
What does this mean? <br /><h1>旅行に十分なお金がありますか。</h1>;<h1>Do you have adequate money for the trip?</h1><span>(りょこうにじゅうぶんなおかねがありますか。)</span>;35406 34284 45547 45486 45512 45519 45568 45570
What does this mean? <br /><h1>旅行に行くのはとても楽しい。</h1>;<h1>It's a lot of fun going on a trip.</h1><span>(りょこうにいくのはとてもたのしい。)</span>;35406 33844 33510 33954 45484 45512 45519 45525
What does this mean? <br /><h1>旅行にいく用意をしなさい。</h1>;<h1>Please prepare for the trip.</h1><span>(りょこうにいくよういをしなさい。)</span>;35406 35684 34068 39630 45511 45512 45519
What does this mean? <br /><h1>旅行で使ったお金、全部説明がつきますか。</h1>;<h1>Can you account for all the money you spent on your trip?</h1><span>(りょこうでつかったおかね、ぜんぶせつめいがつきますか。)</span>;35406 33648 33630 35704 34604 45486 45556 45514 45519 45568 45582 45570
What does this mean? <br /><h1>旅行するときは私は飛行機の方を好みます。</h1>;<h1>When I travel, I prefer to travel by air.</h1><span>(りょこうするときはわたしはひこうきのほうをこのみます。)</span>;35406 34068 33528 34024 35036 42668 45484 45511 45519 45525 45568
What does this mean? <br /><h1>旅行することが好きですか。</h1>;<h1>Do you like to travel?</h1><span>(りょこうすることがすきですか。)</span>;35406 34068 33530 45486 45519 45569 45570
What does this mean? <br /><h1>旅は情報収集が重要。</h1>;<h1>Gathering information is one of the essentials of travel.</h1><span>(たびはじょうほうしゅうしゅうがじゅうよう。)</span>;38896 35926 41438 35176 45484 45486
What does this mean? <br /><h1>旅はよりよい教育法の一つである。</h1>;<h1>Travel is one of the better forms of education.</h1><span>(たびはよりよいきょういくほうのひとつである。)</span>;38896 37032 35390 40444 33482 45547 45484 45525 45582
What does this mean? <br /><h1>旅の恥はかきすて。</h1>;<h1>A man away from home need feel no shame.</h1><span>(たびのはじはかきすて。)</span>;38896 42260 45484 45525
What does this mean? <br /><h1>旅に出かけたい気がする。</h1>;<h1>I feel like going on a trip.</h1><span>(たびにでかけたいきがする。)</span>;38896 34018 34068 45486 45512 45519
What does this mean? <br /><h1>留守中どなたか見えましたか。</h1>;<h1>Was anybody here while I was out?</h1><span>(るすちゅうどなたかみえましたか。)</span>;36268 42078 36452 34138 45568 45570
What does this mean? <br /><h1>留守中いい子でいるんですよ。</h1>;<h1>Behave yourself during my absence.</h1><span>(るすちゅういいこでいるんですよ。)</span>;36268 42078 34478 45545 45514 45519 45533 45582 45569
What does this mean? <br /><h1>留学したいものだ。</h1>;<h1>I want to study abroad.</h1><span>(りゅうがくしたいものだ。)</span>;36254 34068 45480 45519
What does this mean? <br /><h1>流暢に英語を話したいものだ。</h1>;<h1>I would like to speak English fluently.</h1><span>(りゅうちょうにえいごをはなしたいものだ。)</span>;34480 33866 45480 45511 45512 45519
What does this mean? <br /><h1>流れは池に注いでいる。</h1>;<h1>The stream falls into the pond.</h1><span>(ながれはいけにそそいでいる。)</span>;40884 37422 39752 45545 45484 45512 45514 45582
What does this mean? <br /><h1>流れの静かな川は水が深い。</h1>;<h1>Still waters run deep.</h1><span>(ながれのしずかなかわはみずがふかい。)</span>;40884 36288 34558 34014 36020 45484 45486 45519 45525
What does this mean? <br /><h1>立派な羽が立派な鳥をつくる。</h1>;<h1>Fine feathers make fine birds.</h1><span>(りっぱなはねがりっぱなとりをつくる。)</span>;36002 36002 36798 45486 45511 45519
What does this mean? <br /><h1>立派ですね。</h1>;<h1>It's magnificent.</h1><span>(りっぱですね。)</span>;36002 45532 45569
What does this mean? <br /><h1>立ちなさい。</h1>;<h1>Stand up!</h1><span>(たちなさい。)</span>;33918 39630
What does this mean? <br /><h1>率直に言うと、彼は良い上司だと思う。</h1>;<h1>To speak frankly, I think he is a good boss.</h1><span>(そっちょくにいうと、かれはよいじょうしだとおもう。)</span>;39800 34178 34180 35790 42974 33684 45480 45484 45512 45523 45530
What does this mean? <br /><h1>率直に言うと、彼は信頼できない男だ。</h1>;<h1>Frankly speaking, he is an unreliable man.</h1><span>(そっちょくにいうと、かれはしんらいできないおとこだ。)</span>;39800 34178 34180 39470 33594 45480 45484 45548 45512 45519 45523 45530
What does this mean? <br /><h1>率直に言うと、彼のスピーチはいつも退屈だ。</h1>;<h1>Frankly speaking, his speeches are always dull.</h1><span>(そっちょくにいうと、かれのすぴーちはいつもたいくつだ。)</span>;39800 34178 34180 42470 38948 40538 45480 45484 45512 45523 45525 45530
What does this mean? <br /><h1>離陸するほうが着陸するよりたやすい。</h1>;<h1>Taking off is easier than landing.</h1><span>(りりくするほうがちゃくりくするよりたやすい。)</span>;41276 34068 41274 34068 37032 45486 45519
What does this mean? <br /><h1>離婚されたと聞き残念に思います。</h1>;<h1>I'm sorry to hear that you got a divorce.</h1><span>(りこんされたとききざんねんにおもいます。)</span>;36168 34068 33910 36364 33684 45552 45512 45519 45523 45530 45568
What does this mean? <br /><h1>理論と実際とは必ずしも一致しない。</h1>;<h1>Theory and practice do not necessarily go together.</h1><span>(りろんとじっさいとはかならずしもいっちしない。)</span>;39538 36706 42250 43184 34068 45484 45551 45523
What does this mean? <br /><h1>理論と実際がぴったり一致することはまれである。</h1>;<h1>Complete agreement between theory and practice is a rare case.</h1><span>(りろんとじっさいがぴったりいっちすることはまれである。)</span>;39538 36706 38834 43184 34068 39392 45547 45484 45486 45519 45523 45582
What does this mean? <br /><h1>理論では実際とは必ずしも一致しない。</h1>;<h1>Theory and practice do not necessarily go together.</h1><span>(りろんではじっさいとはかならずしもいっちしない。)</span>;39538 36706 42250 43184 34068 45484 45551 45514 45516 45523 45582
What does this mean? <br /><h1>理由は誰も分からない。</h1>;<h1>No one can tell the reason.</h1><span>(りゆうはだれもわからない。)</span>;35564 34122 34020 45484 45485 45549
What does this mean? <br /><h1>利口だね。</h1>;<h1>He is smart.</h1><span>(りこうだね。)</span>;43102 45480 45532
What does this mean? <br /><h1>利益になるような本を読みなさい。</h1>;<h1>Read books that are worthwhile.</h1><span>(りえきになるようなほんをよみなさい。)</span>;38234 34278 34232 34096 33944 39630 45511 45512 45519 45519
What does this mean? <br /><h1>嵐は大変な損害をもたらした。</h1>;<h1>The storm brought about a lot of damage.</h1><span>(あらしはたいへんなそんがいをもたらした。)</span>;45110 36276 42432 39636 45484 45553 45511 45519
What does this mean? <br /><h1>嵐は多大の被害を引き起こした。</h1>;<h1>The storm brought about a lot of damage.</h1><span>(あらしはただいのひがいをひきおこした。)</span>;45110 40710 45484 45553 45511 45525
What does this mean? <br /><h1>嵐は多くの被害をもたらした。</h1>;<h1>The storm brought about much damage.</h1><span>(あらしはおおくのひがいをもたらした。)</span>;45110 35216 40710 39636 45484 45553 45511 45525
What does this mean? <br /><h1>嵐は多くの損害を引き起こした。</h1>;<h1>The storm caused a lot of damage.</h1><span>(あらしはおおくのそんがいをひきおこした。)</span>;45110 35216 42432 45484 45553 45511 45525
What does this mean? <br /><h1>嵐は静まった。</h1>;<h1>The storm has died down.</h1><span>(あらしはしずまった。)</span>;45110 41428 45484 45556
What does this mean? <br /><h1>嵐は作物に大損害を与えた。</h1>;<h1>The storm did great harm to the crop.</h1><span>(あらしはさくもつにだいそんがいをあたえた。)</span>;45110 38348 37504 42432 36584 45484 45552 45511 45512
What does this mean? <br /><h1>嵐は作物に多大な影響を与えた。</h1>;<h1>The storm had a bad impact on the crops.</h1><span>(あらしはさくもつにただいなえいきょうをあたえた。)</span>;45110 38348 36076 36584 45484 45552 45511 45512 45519
